115.966001,39.720301,115.978614,39.727088
116.107671,39.721311,116.120562,39.728440
116.144343,39.722273,116.156976,39.729930
116.145308,39.722564,116.157936,39.730228
115.984749,39.723773,115.997415,39.730637
116.163226,39.724779,116.175811,39.732405
116.121111,39.726111,116.133917,39.733445
116.326111,39.727261,116.338841,39.734244
116.158111,39.728311,116.170703,39.735980
116.112449,39.728789,116.125320,39.735985
116.119023,39.729388,116.131849,39.736688
116.126252,39.730283,116.139021,39.737707
116.329889,39.731056,116.342638,39.738027
116.284832,39.731749,116.297276,39.739279
116.303181,39.732261,116.315752,39.739538
116.334317,39.732917,116.347081,39.739889
116.341191,39.733501,116.353962,39.740512
116.311188,39.734472,116.323826,39.741621
115.906578,39.735481,115.918902,39.742825
116.325833,39.736501,116.338570,39.743489
116.493849,39.737589,116.506320,39.745001
116.117861,39.738641,116.130702,39.745925
116.096468,39.739971,116.109412,39.747024
115.943001,39.741201,115.955462,39.748282
116.537771,39.742151,116.550109,39.749382
116.539889,39.743639,116.552233,39.750828
116.064306,39.744389,116.077203,39.751749
116.541881,39.745781,116.554233,39.752930
116.331678,39.746411,116.344443,39.753384
116.136633,39.747972,116.149333,39.755560
116.131001,39.749306,116.143743,39.756813
116.336388,39.750555,116.349164,39.757538
116.540721,39.751841,116.553069,39.759014
115.968001,39.753301,115.980645,39.760089
116.346228,39.754038,116.359002,39.761108
115.954111,39.754972,115.966665,39.761882
116.445904,39.755646,116.458705,39.762691
116.525701,39.756314,116.538020,39.763750
116.551001,39.757222,116.563385,39.764188
116.376117,39.757827,116.388776,39.765429
116.336154,39.758736,116.348928,39.765718
116.177499,39.759799,116.190124,39.767212
116.540931,39.761081,116.553278,39.768249
115.858917,39.761806,115.871539,39.768530
115.962001,39.762401,115.974608,39.769223
116.793909,39.763374,116.806531,39.770394
116.563722,39.764167,116.576136,39.770934
116.577461,39.765491,116.589871,39.772195
116.373332,39.766361,116.385998,39.773916
116.555416,39.767001,116.567809,39.773886
116.403501,39.768194,116.416138,39.775903
116.328172,39.769886,116.340917,39.776865
115.772116,39.771116,115.784786,39.778459
116.553111,39.772131,116.565493,39.779055
116.521833,39.772806,116.534144,39.780285
116.063875,39.773703,116.076675,39.781070
116.285402,39.774416,116.297846,39.781943
115.434617,39.775267,115.447519,39.782970
116.898028,39.776556,116.910408,39.783710
116.215271,39.777446,116.227949,39.784334
116.331749,39.778848,116.344499,39.785818
116.076992,39.780389,116.089877,39.787551
116.532579,39.781302,116.544888,39.788627
116.412391,39.781511,116.425051,39.789107
116.519333,39.782167,116.531640,39.789665
116.512001,39.782667,116.524330,39.790198
116.494139,39.784278,116.506592,39.791691
116.339444,39.785499,116.352202,39.792495
116.353261,39.786851,116.365996,39.794022
116.712391,39.787431,116.724974,39.794428
116.509478,39.788417,116.521814,39.795946
116.217956,39.789187,116.230617,39.796076
116.394082,39.790283,116.406685,39.798030
116.462417,39.791139,116.475145,39.798146
116.486851,39.792501,116.499368,39.799809
116.778083,39.793389,116.790604,39.800703
116.520411,39.794111,116.532707,39.801598
116.473111,39.794833,116.485758,39.801940
116.418181,39.795533,116.430859,39.803027
116.446716,39.796468,116.459489,39.803498
116.507778,39.796944,116.520118,39.804468
116.182765,39.798051,116.195380,39.805353
116.516525,39.798561,116.528827,39.806075
116.512321,39.799261,116.524638,39.806788
116.490872,39.799452,116.503346,39.806819
116.505778,39.800083,116.518129,39.807599
115.888623,39.800958,115.901018,39.808061
115.777183,39.801383,115.789797,39.808793
116.849611,39.802591,116.862014,39.809782
116.798011,39.803311,116.810621,39.810258
116.324751,39.803891,116.337458,39.810881
116.351364,39.853692,116.332150,39.811734
116.363252,39.805411,116.375938,39.812769
116.284739,39.806409,116.297161,39.813937
116.14851,39.80701,116.161110,39.814690
116.507501,39.808167,116.519841,39.815689
116.599784,39.808931,116.612072,39.815884
116.452701,39.809681,116.465465,39.816676
116.518167,39.810751,116.530464,39.818255
116.387635,39.811794,116.400235,39.819519
116.530211,39.812441,116.542504,39.819803
116.396111,39.813611,116.408711,39.821356
115.974778,39.814333,115.987419,39.821116
116.631444,39.815251,116.643627,39.822655
116.195586,39.816094,116.208244,39.823154
116.478583,39.817528,116.491180,39.824712
116.399266,39.818392,116.411873,39.826127
116.551806,39.819278,116.564166,39.826223
116.239111,39.819771,116.251655,39.826897
115.849583,39.820383,115.862207,39.827114
116.264092,39.821005,116.276498,39.828525
116.3726,39.8219,116.385250,39.829438
116.273851,39.823311,116.286250,39.830884
116.282778,39.824306,116.295199,39.831852
116.485391,39.825341,116.497927,39.832630
116.295851,39.827033,116.308353,39.834429
116.264591,39.827351,116.277001,39.834877
116.468841,39.828461,116.481532,39.835523
116.281278,39.829306,116.293699,39.836863
116.301478,39.829927,116.314027,39.837234
116.510667,39.830833,116.523004,39.838367
116.195363,39.831444,116.208033,39.838513
116.362801,39.832111,116.375504,39.839466
116.270311,39.83267,116.282718,39.840237
116.151805,39.833349,116.164410,39.841041
116.357001,39.833901,116.369731,39.841144
116.465387,39.834195,116.478109,39.841228
116.429425,39.834881,116.442173,39.842169
116.237101,39.835411,116.249673,39.842509
116.359001,39.835901,116.371725,39.843183
116.381231,39.836711,116.393864,39.844384
116.496681,39.837431,116.509122,39.844880
116.697083,39.837889,116.709694,39.844724
116.246561,39.838531,116.259072,39.845797
116.511944,39.839167,116.524284,39.846703
116.594389,39.839611,116.606730,39.846481
116.373435,39.840201,116.386100,39.847760
116.466997,39.840792,116.479715,39.847841
116.582202,39.841453,116.594599,39.848181
116.291741,39.841691,116.304229,39.849151
116.723744,39.842209,116.736301,39.849423
116.731278,39.842572,116.743800,39.849928
116.472881,39.843311,116.485555,39.850425
116.389555,39.843633,116.402181,39.851379
116.436944,39.844167,116.449731,39.851328
116.440451,39.844491,116.453246,39.851601
116.396589,39.844928,116.409218,39.852682
116.534641,39.845221,116.546971,39.852516
116.193901,39.845501,116.206582,39.852600
116.551161,39.845891,116.563546,39.852857
116.374809,39.846229,116.387475,39.853814
116.101451,39.846631,116.114389,39.853714
116.318488,39.846939,116.331189,39.853997
116.352691,39.847667,116.365452,39.854838
116.417364,39.848006,116.430068,39.855527
116.577331,39.848418,116.589748,39.855127
115.647349,39.848661,115.659937,39.855793
116.259928,39.848952,116.272376,39.856435
116.392681,39.849711,116.405312,39.857469
116.2565,39.84992,116.268964,39.857357
116.219182,39.850372,116.231868,39.857276
116.358511,39.85058,116.371253,39.857858
116.425111,39.850833,116.437856,39.858209
116.453331,39.851111,116.466129,39.858117
116.441717,39.851501,116.454521,39.858597
116.37888,39.851711,116.391536,39.859360
116.416411,39.852281,116.429114,39.859820
116.391531,39.852601,116.404165,39.860358
116.561601,39.853351,116.574022,39.860150
116.428333,39.853751,116.441096,39.861066
116.431306,39.854051,116.444082,39.861311
116.400441,39.854501,116.413085,39.862242
116.292758,39.854897,116.305266,39.862348
116.475971,39.855221,116.488629,39.862380
116.259658,39.855547,116.272113,39.863029
116.437333,39.855944,116.450132,39.863103
116.467424,39.856075,116.480154,39.863133
116.440021,39.856331,116.452826,39.863451
116.261677,39.856515,116.274125,39.864022
116.078922,39.857296,116.091845,39.864445
116.465251,39.857611,116.477997,39.864651
116.426911,39.857878,116.439671,39.865221
116.143202,39.858066,116.155870,39.865731
116.461258,39.858498,116.474029,39.865514
116.438222,39.858889,116.451025,39.866035
116.34618,39.859533,116.358966,39.866610
116.404681,39.860131,116.417340,39.867839
116.386244,39.860631,116.398888,39.868362
116.447222,39.861111,116.460036,39.868153
116.553139,39.861556,116.565543,39.868490
116.312521,39.862031,116.325190,39.869171
116.477331,39.862301,116.489980,39.869481
116.212111,39.862711,116.224822,39.869615
116.497694,39.863194,116.510149,39.870663
116.274567,39.863587,116.287003,39.871174
116.372631,39.863642,116.385319,39.871194
116.296291,39.864061,116.308830,39.871462
116.378481,39.864241,116.391147,39.871887
116.554721,39.864471,116.567131,39.871377
116.584801,39.864801,116.597208,39.871557
116.240972,39.865194,116.253544,39.872368
116.291694,39.865501,116.304201,39.872968
116.674611,39.865694,116.687128,39.872658
116.478083,39.866011,116.490726,39.873202
116.456911,39.866301,116.469706,39.873307
116.296969,39.866562,116.309514,39.873953
116.470833,39.866944,116.483542,39.874040
116.531329,39.867152,116.543668,39.874512
116.446481,39.867421,116.459297,39.874469
116.272664,39.867796,116.285100,39.875381
116.391041,39.868041,116.403683,39.875799
116.287371,39.868311,116.299852,39.875830
116.345642,39.868648,116.358432,39.875719
116.502221,39.868891,116.514641,39.876402
116.423071,39.869201,116.435816,39.876620
116.303945,39.869882,116.316334,39.876823
116.281901,39.869801,116.294357,39.877366
116.315944,39.870001,116.328641,39.877095
116.445144,39.870278,116.457961,39.877339
116.632114,39.870506,116.644341,39.877928
116.641121,39.870811,116.653375,39.878225
116.304461,39.871251,116.317067,39.878520
116.309146,39.871512,116.321790,39.878705
116.318988,39.871677,116.331706,39.878734
116.431417,39.872001,116.444201,39.879262
116.346761,39.872181,116.359550,39.879267
116.277931,39.872551,116.290374,39.880135
116.745771,39.872991,116.758263,39.880548
116.320971,39.873291,116.333702,39.880328
116.492778,39.873611,116.505278,39.881021
116.320028,39.873889,116.332753,39.880935
116.275411,39.8741,116.287850,39.881687
116.102777,39.874444,116.115725,39.881542
116.555971,39.874861,116.568386,39.881746
116.332588,39.875151,116.345371,39.882134
116.327711,39.875431,116.340477,39.882422
116.297561,39.875941,116.310110,39.883323
116.350407,39.876234,116.363187,39.883373
116.396944,39.876389,116.409588,39.884148
116.266811,39.876586,116.279251,39.884143
116.360382,39.876973,116.373125,39.884291
116.502501,39.877222,116.514918,39.884735
116.357921,39.8774,116.370674,39.884671
116.334001,39.877901,116.346787,39.884886
116.385502,39.878366,116.398149,39.886092
116.384772,39.878733,116.397420,39.886452
116.541208,39.878981,116.553571,39.886153
116.564831,39.879364,116.577264,39.886129
116.479167,39.879667,116.491799,39.886874
116.697453,39.879864,116.710086,39.886708
116.367028,39.880139,116.379740,39.887587
116.341935,39.880507,116.354727,39.887537
116.247601,39.880801,116.260126,39.888093
116.262201,39.880978,116.274651,39.888492
116.305691,39.881329,116.318304,39.888577
116.348168,39.881553,116.360951,39.888657
116.335611,39.881944,116.348398,39.888933
116.376833,39.882181,116.389502,39.889802
116.361001,39.882301,116.373740,39.889631
116.462501,39.882501,116.475266,39.889523
116.318917,39.882684,116.331631,39.889741
116.257844,39.883002,116.270310,39.890461
116.353001,39.883201,116.365770,39.890381
116.289893,39.883392,116.302385,39.890882
116.347001,39.883601,116.359786,39.890689
116.417778,39.883889,116.430493,39.891405
116.709799,39.884079,116.722423,39.891049
116.332951,39.884211,116.345731,39.891193
116.247361,39.884731,116.259885,39.892018
116.484222,39.884944,116.496801,39.892227
116.355222,39.885131,116.367982,39.892350
116.142639,39.885389,116.155310,39.893050
116.386411,39.885613,116.399053,39.893345
116.455444,39.886056,116.468240,39.893060
116.453001,39.886278,116.465804,39.893287
116.323639,39.886562,116.336380,39.893575
116.196622,39.886733,116.209320,39.893790
116.345001,39.887101,116.357786,39.894163
116.362891,39.887283,116.375618,39.894649
116.475139,39.887361,116.487804,39.894509
116.258156,39.887514,116.270617,39.894976
116.456051,39.887651,116.468844,39.894655
116.287481,39.887841,116.299956,39.895357
116.557306,39.887944,116.569718,39.894806
116.385592,39.888147,116.398233,39.895872
116.439083,39.888361,116.451885,39.895494
116.361138,39.888551,116.373872,39.895882
116.443806,39.888806,116.456615,39.895879
116.383542,39.888991,116.396187,39.896697
116.471944,39.889167,116.484636,39.896274
116.302144,39.889373,116.314723,39.896678
116.427556,39.889528,116.440316,39.896858
116.395278,39.889722,116.407913,39.897482
116.505922,39.889981,116.518309,39.897512
116.430041,39.890201,116.442811,39.897484
116.226919,39.890556,116.239572,39.897518
116.633722,39.890751,116.645943,39.898174
116.436083,39.890883,116.448875,39.898061
116.356506,39.891296,116.369257,39.898537
116.446931,39.891539,116.459738,39.898581
116.298165,39.891651,116.310710,39.899021
116.454508,39.891714,116.467303,39.898718
116.199167,39.891944,116.211867,39.898962
116.32996,39.89215,116.342725,39.899131
116.462651,39.892291,116.475409,39.899312
116.453244,39.892511,116.466042,39.899517
116.454861,39.892751,116.467654,39.899754
116.330879,39.892871,116.343647,39.899851
116.453694,39.893056,116.466490,39.900061
116.478098,39.893241,116.490731,39.900429
116.650302,39.893409,116.662600,39.900739
116.370001,39.893601,116.382691,39.901103
116.435833,39.893889,116.448622,39.901070
116.251241,39.894131,116.263734,39.901484
116.224917,39.894333,116.237578,39.901275
116.289879,39.894472,116.302363,39.901959
116.450451,39.894636,116.463253,39.901653
116.296904,39.894741,116.309437,39.902129
116.394691,39.894941,116.407322,39.902700
116.320514,39.895035,116.333230,39.902072
116.473667,39.895361,116.486339,39.902487
116.368411,39.895552,116.381106,39.903023
116.406556,39.895722,116.419212,39.903406
116.241862,39.895917,116.254416,39.903102
116.438419,39.896072,116.451213,39.903212
116.322194,39.896278,116.334919,39.903299
116.350355,39.896478,116.363122,39.903612
116.314722,39.896667,116.327396,39.903773
116.492989,39.896819,116.505474,39.904227
116.3298,39.896988,116.342561,39.903968
116.422047,39.897111,116.434773,39.904544
116.412975,39.897264,116.425656,39.904859
116.484806,39.897528,116.497370,39.904817
116.421001,39.897806,116.433721,39.905259
116.344224,39.898044,116.357002,39.905094
116.448444,39.898111,116.461245,39.905139
116.658176,39.898295,116.670534,39.905513
116.419694,39.898556,116.432407,39.906033
116.327801,39.898639,116.340553,39.905624
115.786389,39.898806,115.798982,39.906315
116.601111,39.898889,116.613421,39.905878
116.318882,39.899009,116.331584,39.906062
116.738631,39.899181,116.751127,39.906655
116.270244,39.899404,116.282664,39.906976
116.470931,39.899631,116.483623,39.906723
116.212934,39.899821,116.225630,39.906719
116.653969,39.900081,116.666290,39.907362
116.656694,39.900306,116.669037,39.907547
116.089983,39.900556,116.102930,39.907615
116.406297,39.900747,116.418948,39.908433
116.634306,39.900944,116.646519,39.908365
116.550811,39.901239,116.563192,39.908212
116.26731,39.90144,116.279732,39.908995
116.413143,39.901581,116.425821,39.909172
116.288678,39.901688,116.301149,39.909187
116.233072,39.901991,116.245680,39.909029
116.281472,39.902111,116.293908,39.909673
116.209153,39.902431,116.221851,39.909343
116.503167,39.902556,116.515561,39.910068
116.235278,39.902755,116.247870,39.909826
116.300313,39.902838,116.312866,39.910169
116.228806,39.903083,116.241438,39.910063
116.386667,39.903333,116.399294,39.911062
116.562222,39.903556,116.574633,39.910344
116.456445,39.903715,116.469223,39.910714
116.330556,39.903861,116.343313,39.910838
116.336341,39.904014,116.349112,39.911000
116.289737,39.904107,116.302212,39.911593
116.251271,39.904231,116.263755,39.911582
116.220583,39.904333,116.233254,39.911241
116.329801,39.904511,116.342555,39.911489
116.368361,39.904694,116.381048,39.912162
116.371001,39.904801,116.383677,39.912318
116.270701,39.904936,116.283116,39.912508
116.351744,39.905016,116.364500,39.912169
116.367131,39.905141,116.379824,39.912585
116.434722,39.905278,116.447498,39.912474
116.449901,39.905331,116.462695,39.912348
116.159546,39.905421,116.172142,39.913089
116.316331,39.905511,116.329010,39.912593
116.256256,39.905628,116.268712,39.913058
116.433231,39.905913,116.446001,39.913134
116.019325,39.906036,116.031931,39.913561
116.245833,39.906111,116.258351,39.913365
116.455306,39.906139,116.468086,39.913138
116.446139,39.906247,116.458934,39.913291
116.410278,39.906389,116.422939,39.914022
116.373686,39.906469,116.386349,39.914033
116.347903,39.906563,116.360668,39.913657
116.415278,39.906667,116.427962,39.914221
116.455001,39.906701,116.467782,39.913700
116.374912,39.906837,116.387570,39.914421
116.571889,39.906972,116.584304,39.913682
116.569806,39.907111,116.582221,39.913830
116.337424,39.907236,116.350194,39.914226
116.401139,39.907389,116.413769,39.915120
116.401389,39.907501,116.414020,39.915230
116.408656,39.907556,116.421310,39.915211
116.438931,39.907671,116.451717,39.914800
116.301786,39.907777,116.314347,39.915083
116.369031,39.907794,116.381713,39.915274
116.490531,39.907975,116.503030,39.915346
116.373695,39.908139,116.386357,39.915703
116.363001,39.908401,116.375710,39.915763
116.409722,39.908611,116.422380,39.916251
116.316192,39.908721,116.328867,39.915804
116.330001,39.908801,116.342753,39.915778
116.406069,39.908947,116.418712,39.916633
116.359746,39.909106,116.372469,39.916404
116.353001,39.909201,116.365750,39.916375
116.410236,39.909325,116.422895,39.916958
116.400833,39.909444,116.413460,39.917177
116.366376,39.909719,116.379069,39.917147
116.325278,39.909854,116.338009,39.916849
116.368362,39.910044,116.381045,39.917511
116.267212,39.910157,116.279627,39.917709
116.365771,39.910271,116.378466,39.917687
116.359934,39.910425,116.372655,39.917726
116.731306,39.910583,116.743822,39.917938
116.331451,39.91075,116.344206,39.917725
116.358356,39.910889,116.371084,39.918160
116.395911,39.911081,116.408530,39.918834
116.446511,39.911131,116.459303,39.918171
116.365544,39.911286,116.378239,39.918697
116.480083,39.911472,116.492682,39.918685
116.407239,39.911623,116.419885,39.919295
116.340542,39.911673,116.353311,39.918683
116.496889,39.911861,116.509326,39.919313
116.471389,39.911944,116.484068,39.919038
116.296981,39.912051,116.309501,39.919433
116.404444,39.912222,116.417080,39.919924
116.301541,39.912301,116.314096,39.919610
116.164562,39.912462,116.177152,39.920081
116.365161,39.912602,116.377857,39.920006
116.368611,39.912778,116.381291,39.920248
116.175611,39.912917,116.188221,39.920366
116.366678,39.913,116.379367,39.920433
116.331444,39.913139,116.344198,39.920113
116.356637,39.913297,116.369370,39.920535
116.258521,39.913431,116.270960,39.920892
116.497972,39.913556,116.510399,39.921019
116.457091,39.913698,116.469860,39.920695
116.585639,39.913778,116.598017,39.920533
116.400278,39.913886,116.412902,39.921621
116.596417,39.914001,116.608742,39.920903
116.429722,39.914167,116.442472,39.921450
116.625806,39.914306,116.638004,39.921680
116.432501,39.914444,116.445262,39.921676
116.518389,39.914583,116.530703,39.922093
116.649917,39.914722,116.662195,39.922051
116.200526,39.914977,116.213210,39.921970
116.433805,39.915194,116.446571,39.922403
116.443577,39.915358,116.456365,39.922426
116.439497,39.915525,116.452279,39.922645
116.452925,39.915603,116.465706,39.922604
116.708031,39.915711,116.720635,39.922648
116.412794,39.915833,116.425460,39.923426
116.410011,39.915921,116.422665,39.923556
116.464142,39.916164,116.476872,39.923188
116.511389,39.916389,116.523726,39.923924
116.440747,39.916614,116.453531,39.923716
116.212552,39.916749,116.225236,39.923643
116.269444,39.916916,116.281852,39.924480
116.284201,39.917021,116.296638,39.924560
116.343733,39.917397,116.356497,39.924437
116.404144,39.917511,116.416776,39.925215
116.466621,39.917681,116.479334,39.924724
116.499636,39.917956,116.512047,39.925435
116.352001,39.918101,116.364748,39.925256
116.523139,39.918461,116.535444,39.925927
116.593639,39.918611,116.605977,39.925468
116.397101,39.918901,116.409717,39.926650
116.176277,39.919111,116.188886,39.926546
116.351001,39.919201,116.363751,39.926339
116.360155,39.919505,116.372871,39.926809
116.429694,39.919778,116.442441,39.927060
116.651931,39.919971,116.664222,39.927275
116.420861,39.920251,116.433565,39.927702
116.403623,39.920455,116.416252,39.928164
116.561104,39.920682,116.573502,39.927480
116.403888,39.920833,116.416518,39.928539
116.365091,39.920961,116.377784,39.928362
116.517442,39.921053,116.529755,39.928568
116.348194,39.921314,116.360950,39.928409
116.440258,39.921411,116.453040,39.928519
116.415253,39.921617,116.427929,39.929169
116.198422,39.921701,116.211099,39.928722
116.292231,39.921811,116.304712,39.929261
116.248333,39.921944,116.260825,39.929240
116.545328,39.922074,116.557677,39.929151
116.604911,39.922231,116.617184,39.929285
116.414751,39.922472,116.427425,39.930032
116.440251,39.922528,116.453032,39.929636
116.353638,39.922669,116.366379,39.929852
116.493889,39.922833,116.506348,39.930247
116.436311,39.923011,116.449082,39.930177
116.460139,39.923139,116.472890,39.930142
116.482501,39.923333,116.495071,39.930581
116.293791,39.923491,116.306283,39.930919
116.649927,39.923605,116.662202,39.930933
116.505021,39.923711,116.517391,39.931230
116.423889,39.923889,116.436608,39.931282
116.311131,39.924041,116.323761,39.931192
116.076241,39.924321,116.089124,39.931495
116.432501,39.924444,116.445259,39.931675
116.271481,39.924571,116.283886,39.932143
116.185461,39.924741,116.198099,39.931996
116.348121,39.924931,116.360877,39.932025
116.677187,39.925101,116.689695,39.932021
116.453991,39.925371,116.466766,39.932369
116.426964,39.925601,116.439698,39.932934
116.429138,39.925944,116.441882,39.933236
116.403188,39.926083,116.415815,39.933795
116.296311,39.926291,116.308821,39.933682
116.456371,39.926399,116.469139,39.933394
116.410057,39.926688,116.422709,39.934321
116.287531,39.927001,116.299982,39.934508
116.328511,39.927131,116.341250,39.934109
116.411769,39.927374,116.424428,39.934982
116.446111,39.927501,116.458898,39.934543
116.304869,39.927638,116.317447,39.934890
116.335331,39.927771,116.348090,39.934750
116.353528,39.927972,116.366268,39.935152
116.423174,39.928267,116.435890,39.935673
116.313194,39.928528,116.325840,39.935649
116.443417,39.928722,116.456202,39.935791
116.430833,39.928889,116.443584,39.936150
116.355551,39.929121,116.368285,39.936337
116.373805,39.929194,116.386459,39.936757
116.432031,39.929561,116.444788,39.936800
116.445028,39.929712,116.457815,39.936764
116.394101,39.929931,116.406713,39.937684
116.403101,39.930026,116.415728,39.937739
116.457951,39.930271,116.470712,39.937268
116.578591,39.930501,116.590988,39.937208
116.472839,39.930725,116.485501,39.937835
116.436026,39.930879,116.448797,39.938050
116.493889,39.931111,116.506349,39.938525
116.22938,39.931355,116.241998,39.938338
116.199195,39.931501,116.211874,39.938511
116.342351,39.931651,116.355115,39.938676
116.423021,39.931834,116.435736,39.939243
116.454091,39.932001,116.466867,39.938999
116.481071,39.932131,116.493657,39.939357
116.383686,39.932263,116.396308,39.939962
116.316831,39.932489,116.329505,39.939561
116.148338,39.932655,116.160955,39.940341
116.345908,39.932767,116.358669,39.939832
116.388868,39.932934,116.401482,39.940673
116.332755,39.933102,116.345510,39.940076
116.446775,39.933271,116.459563,39.940307
116.346801,39.933511,116.359561,39.940587
116.375207,39.933691,116.387857,39.941278
116.302781,39.933961,116.315344,39.941248
116.442778,39.934167,116.455564,39.941244
116.296571,39.934491,116.309085,39.941878
116.514268,39.934665,116.526592,39.942195
116.438011,39.934882,116.450789,39.942023
116.478471,39.935111,116.491083,39.942299
116.104261,39.935331,116.117175,39.942433
116.127075,39.935543,116.139835,39.942986
116.287512,39.935693,116.299965,39.943201
116.270141,39.935861,116.282549,39.943428
116.128528,39.936083,116.141277,39.943551
116.321571,39.936261,116.334278,39.943283
116.336888,39.936416,116.349652,39.943401
116.266139,39.936528,116.278552,39.944071
116.473056,39.936667,116.485718,39.943781
116.350081,39.937061,116.362835,39.944185
116.502771,39.937311,116.515160,39.944817
116.475417,39.937591,116.488059,39.944736
116.209555,39.937833,116.222244,39.944740
116.193347,39.938106,116.206015,39.945211
116.402101,39.938267,116.414729,39.945989
116.316667,39.938361,116.329342,39.945436
116.430597,39.938578,116.443351,39.945844
116.286471,39.938811,116.298920,39.946330
116.341456,39.939113,116.354224,39.946131
116.425417,39.939306,116.438148,39.946670
116.432222,39.939444,116.444983,39.946681
116.426475,39.939816,116.439211,39.947160
116.406081,39.940001,116.418722,39.947686
116.092521,39.940271,116.105461,39.947322
116.430355,39.940411,116.443109,39.947682
116.421381,39.940771,116.434093,39.948213
116.286114,39.941117,116.298563,39.948640
116.423131,39.941371,116.435852,39.948780
116.346581,39.941631,116.359346,39.948706
116.350663,39.941927,116.363419,39.949062
116.269681,39.942151,116.282093,39.949718
116.449031,39.942411,116.461823,39.949432
116.297272,39.942761,116.309796,39.950139
116.302011,39.942961,116.314573,39.950263
116.296083,39.943333,116.308598,39.950730
116.368413,39.943558,116.381098,39.951026
116.358417,39.943834,116.371147,39.951107
116.319381,39.944111,116.332079,39.951156
116.283603,39.944355,116.296043,39.951901
116.365291,39.944571,116.377991,39.951979
116.456667,39.944722,116.469442,39.951721
116.286851,39.944971,116.299307,39.952488
116.201551,39.945241,116.214242,39.952222
116.168921,39.945631,116.181520,39.953194
116.354171,39.945902,116.366919,39.953097
116.432151,39.946121,116.444917,39.953361
116.428444,39.946388,116.441195,39.953697
116.462197,39.946733,116.474947,39.953748
116.428333,39.946944,116.441084,39.954255
116.419771,39.947221,116.432480,39.954695
116.456944,39.947501,116.469720,39.954500
116.317001,39.947701,116.329686,39.954775
116.320944,39.947861,116.333655,39.954891
116.307071,39.948081,116.319679,39.955300
116.302851,39.948381,116.315424,39.955670
116.687639,39.948667,116.700225,39.955502
116.432451,39.948901,116.445221,39.956137
116.273892,39.949167,116.286311,39.956748
116.266611,39.949333,116.279033,39.956883
116.314351,39.949511,116.327019,39.956620
116.465006,39.949772,116.477742,39.956806
116.310318,39.950139,116.322955,39.957308
116.401231,39.950251,116.413867,39.957983
116.397831,39.950361,116.410461,39.958111
116.267771,39.950751,116.280193,39.958309
116.192139,39.951083,116.204814,39.958214
116.371967,39.951305,116.384643,39.958841
116.553407,39.951519,116.565798,39.958444
116.470318,39.951908,116.483016,39.958993
116.327021,39.952181,116.339770,39.959170
116.402426,39.952309,116.415067,39.960033
116.302051,39.952461,116.314622,39.959765
116.316536,39.952669,116.329223,39.959750
116.417222,39.952778,116.429924,39.960301
116.374814,39.953177,116.387480,39.960763
116.320889,39.953556,116.333606,39.960589
116.313403,39.953861,116.326068,39.960985
116.457411,39.954061,116.470192,39.961063
116.391917,39.954472,116.404546,39.962228
116.216641,39.954741,116.229333,39.961638
